srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|origin timestamp|client mode|transmit timestamp|client version,,
null|null|0x0800|27.124.125.250|192.168.1.249|17|123|34406|0|1b|dc520e096c8eef1b|1b,,
null|null|0x0800|192.168.1.249|103.38.120.36|17|38121|123|0|1b|dc4dc5209ee87d2c|1b,,
null|null|0x0800|192.168.1.249|13.54.31.227|17|42581|123|0|1b|dc4fbf6364157eed|1b,,
null|null|0x0800|27.124.125.250|192.168.1.249|17|123|55971|0|1b|dc4ec242126fa3fc|1b,,
null|null|0x0800|61.216.153.105|192.168.1.249|17|123|45472|0|1b|dc4c1f3e1c4577d9|1b,,
null|null|0x0800|192.168.1.249|13.55.50.68|17|43276|123|0|1b|dc4bcad8935c6c11|1b,,
null|null|0x0800|203.135.184.123|192.168.1.249|17|123|49442|0|1b|dc48d374aff42352|1b,,
null|null|0x0800|192.189.54.33|192.168.1.249|17|123|45454|0|1b|dc3bdfd562d00b45|1b,,
null|null|0x0800|192.189.54.33|192.168.1.249|17|123|42125|0|1b|dc4b76782bf5d788|1b,,
null|null|0x0800|210.9.100.22|192.168.1.249|17|123|45705|0|1b|dc3b370f1e8aa433|1b,,
null|null|0x0800|192.168.1.249|104.156.232.147|17|52480|123|0|1b|dc5013c3c8739b02|1b,,
null|null|0x0800|45.32.189.94|192.168.1.248|17|123|36170|0|1b|dc68308f4f6b4c7f|1b,,
null|null|0x0800|171.66.97.126|192.168.1.248|17|123|51157|0|1b|dc6e73a1aa176dda|1b,,
null|null|0x0800|76.191.88.3|192.168.1.248|17|123|45532|0|1b|dc63b648faeb7026|1b,,
null|null|0x0800|192.168.1.248|97.107.128.58|17|37153|123|0|1b|dc67336da9bf487f|1b,,
null|null|0x0800|192.168.1.248|173.230.144.109|17|51028|123|0|1b|dc65e1eb3cc729f5|1b,,
null|null|0x0800|192.168.1.248|198.23.200.19|17|47853|123|0|1b|dc630d82e1807fed|1b,,
null|null|0x0800|192.168.1.248|27.124.125.252|17|34318|123|0|1b|dc6d767f6b0b9dc2|1b,,
null|null|0x0800|192.168.1.248|45.127.112.2|17|60669|123|0|1b|dc65391e1f5c9e66|1b,,
null|null|0x0800|150.101.176.226|192.168.1.249|17|123|60473|0|1b|dc56ffb04131b9b6|1b,,
null|null|0x0800|192.168.1.248|192.189.54.33|17|59823|123|0|1b|dc6dcae02b54d1e9|1b,,
null|null|0x0800|192.168.1.248|45.127.112.2|17|51774|123|0|1b|dc643bfbf5f926c7|1b,,
null|null|0x0800|121.0.0.42|192.168.1.249|17|123|37543|0|1b|83aa7ea562ed3522|1b,,
null|null|0x0800|74.120.8.2|192.168.1.248|17|123|52132|0|1b|dc6264c10aea747d|1b,,
null|null|0x0800|203.114.73.24|192.168.1.248|17|123|50650|0|1b|dc668aac736be37d|1b,,
null|null|0x0800|192.168.1.248|103.38.120.36|17|39257|123|0|1b|83aa8a3ba4bb5e0f|1b,,
null|null|0x0800|192.168.1.248|67.18.187.111|17|40707|123|0|1b|dc6884f0252c4934|1b,,
null|null|0x0800|192.168.1.248|13.55.50.68|17|39068|123|0|1b|dc6f1c6334c89b0e|1b,,
null|null|0x0800|192.168.1.249|203.122.222.149|17|44840|123|0|1b|dc575410b3965b20|1b,,
null|null|0x0800|129.250.35.250|192.168.1.249|17|123|45842|0|1b|dc53b3ebc1157abb|1b,,
null|null|0x0800|192.168.1.248|199.101.100.221|17|56705|123|0|1b|dc66df0cdce4ead0|1b,,
null|null|0x0800|192.168.1.248|203.114.73.24|17|35105|123|0|1b|dc64e4bdb013ec46|1b,,
null|null|0x0800|103.236.162.131|192.168.1.249|17|123|56444|0|1b|dc54084c36cacd18|1b,,
null|null|0x0800|192.168.1.248|66.79.167.34|17|40093|123|0|1b|dc64905cd9e9e1b0|1b,,
null|null|0x0800|192.168.1.248|203.23.237.200|17|33791|123|0|1b|dc6787ce6e5b749a|1b,,
null|null|0x0800|198.211.106.151|192.168.1.248|17|123|53548|0|1b|dc66364bc903d9a9|1b,,
null|null|0x0800|192.168.1.248|103.38.120.36|17|39538|123|0|1b|dc6ec802630984e3|1b,,
null|null|0x0800|120.146.26.214|192.168.1.248|17|123|50260|0|1b|dc658d899ba41e57|1b,,
null|null|0x0800|103.76.40.155|192.168.1.248|17|123|35761|0|1b|dc68d950c9faa8a8|1b,,
null|null|0x0800|192.168.1.248|202.60.94.11|17|37087|123|0|1b|dc6361e87b382e44|1b,,
null|null|0x0800|216.182.1.2|192.168.1.248|17|123|43460|0|1b|dc62b921df496aad|1b,,
null|null|0x0800|192.168.1.248|203.7.149.150|17|48855|123|0|1b|dc67dc2eedacbc8c|1b,,
null|null|0x0800|83.68.137.76|192.168.1.248|17|123|60669|0|1b|dc653928e51e321a|1b,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|43688|123|0|1b|dc6f70c3eae04c05|1b,,
null|null|0x0800|192.168.1.248|66.135.44.92|17|52564|123|0|1b|dc6e1f404139a7c1|1b,,
null|null|0x0800|27.124.125.252|192.168.1.249|17|123|46397|0|1b|dc535f8b4c3c07ee|1b,,
null|null|0x0800|192.168.1.248|108.61.73.244|17|59979|123|0|1b|dc7342341d66cf41|1b,,
null|null|0x0800|4.53.160.75|192.168.1.248|17|123|40926|0|1b|dc77ae217f446f9b|1b,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|50213|0|1b|dc7759c0aa55b035|1b,,
null|null|0x0800|173.255.246.13|192.168.1.248|17|123|41404|0|1b|dc7856e35e888b54|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|36332|123|0|1b|dc79540507d0e12e|1b,,
null|null|0x0800|74.123.28.4|192.168.1.248|17|123|34369|0|1b|dc78ab43ec6d82ba|1b,,
null|null|0x0800|192.168.1.248|103.38.120.36|17|49606|123|0|1b|dc73eafa733b1077|1b,,
null|null|0x0800|192.168.1.248|74.117.214.3|17|50093|123|0|1b|dc6fc524aa0f6f08|1b,,
null|null|0x0800|192.168.1.248|38.229.71.1|17|34001|123|0|1b|dc753c87b67a52ac|1b,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|40980|123|0|1b|dc72edd3763486f0|1b,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|49853|0|1b|dc743f5b286de764|1b,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|42639|123|0|1b|dc75e54961e53a81|1b,,
null|null|0x0800|192.168.1.248|74.82.59.142|17|58780|123|0|1b|dc7ba2b9bb790fb6|1b,,
null|null|0x0800|192.168.1.248|195.21.137.209|17|52207|123|0|1b|dc7639af29162281|1b,,
null|null|0x0800|192.168.1.248|69.89.207.199|17|35379|123|0|1b|dc74e826d6854477|1b,,
null|null|0x0800|106.247.248.106|192.168.1.248|17|123|41588|0|1b|dc7493c5f34666ec|1b,,
null|null|0x0800|192.168.1.248|65.182.224.39|17|41280|123|0|1b|dc78ffa4839d0a67|1b,,
null|null|0x0800|97.127.21.25|192.168.1.248|17|123|59732|0|1b|dc79fccc1cd2a1f8|1b,,
null|null|0x0800|129.250.35.250|192.168.1.248|17|123|57895|0|1b|dc7a512cf562f166|1b,,
null|null|0x0800|192.168.1.248|77.235.14.49|17|41755|123|0|1b|dc7bf720fe7a0f90|1b,,
null|null|0x0800|192.168.1.248|27.124.125.252|17|40177|123|0|1b|dc7590e8908f2170|1b,,
null|null|0x0800|192.168.1.248|54.252.165.245|17|54326|123|0|1b|dc739699b1bd72bc|1b,,
null|null|0x0800|23.92.29.245|192.168.1.248|17|123|57980|0|1b|dc7aa58d86770bd0|1b,,
null|null|0x0800|192.189.54.33|192.168.1.248|17|123|34900|0|1b|dc7c4b8228d41312|1b,,
null|null|0x0800|192.168.1.248|130.95.13.1|17|35660|123|0|1b|dc7c9fe2d74fa483|1b,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|54363|123|0|1b|dc780282524638c9|1b,,
null|null|0x0800|192.168.1.248|138.236.128.112|17|60646|123|0|1b|dc77055fe0913a4f|1b,,
null|null|0x0800|192.168.1.248|204.11.201.12|17|33305|123|0|1b|dc76b0ff450d8cb0|1b,,
null|null|0x0800|166.111.206.172|192.168.1.248|17|123|38945|0|1b|dc79a86afdec7000|1b,,
null|null|0x0800|216.218.254.202|192.168.1.248|17|123|43874|0|1b|dc7019868adbf8b9|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|55572|123|0|1b|dc72996dfa3736cd|1b,,
null|null|0x0800|74.82.59.143|192.168.1.248|17|123|41588|0|1b|dc7493bbd23a4b55|1b,,
null|null|0x0800|59.125.122.217|192.168.1.248|17|123|46170|0|1b|dc7b4e5412dd26b7|1b,,
null|null|0x0800|192.168.1.248|198.211.106.151|17|43891|123|0|1b|dc7af9ee7ee6ea85|1b,,
null|null|0x0800|216.229.0.49|192.168.1.248|17|123|44510|0|1b|dc7def717e1bf37b|1b,,
null|null|0x0800|61.216.153.106|192.168.1.248|17|123|43179|0|1b|dc85d7508cf08461|1b,,
null|null|0x0800|192.168.1.248|103.226.213.30|17|59805|123|0|1b|dc7def3119380453|1b,,
null|null|0x0800|192.168.1.248|103.76.40.155|17|34373|123|0|1b|dc8485c9544ed6fd|1b,,
null|null|0x0800|115.187.159.2|192.168.1.248|17|123|45377|0|1b|dc83e011d1dbb9cf|1b,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|42618|0|1b|dc8481d00127a205|1b,,
null|null|0x0800|203.213.88.59|192.168.1.248|17|123|50867|0|1b|dc80e8aa1aefa1e3|1b,,
null|null|0x0800|192.168.1.248|203.213.88.59|17|53858|123|0|1b|dc7d910a5f6ff3ad|1b,,
null|null|0x0800|192.168.1.248|50.18.44.198|17|43179|123|0|1b|dc85d74b49f8f473|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|43257|123|0|1b|dc84da2999654d61|1b,,
null|null|0x0800|216.218.220.101|192.168.1.248|17|123|41220|0|1b|dc7d8b9244d48882|1b,,
null|null|0x0800|192.168.1.248|13.55.50.68|17|42390|123|0|1b|dc813d0b3bccc037|1b,,
null|null|0x0800|216.229.0.50|192.168.1.248|17|123|59544|0|1b|dc868017ed3faf42|1b,,
null|null|0x0800|192.168.1.248|185.23.154.26|17|41220|123|0|1b|dc7d8b97d71f8a09|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|52763|123|0|1b|dc84347754edd484|1b,,
null|null|0x0800|54.252.165.245|192.168.1.248|17|123|35833|0|1b|dc7de56aefbfb58d|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|55313|123|0|1b|dc7d48a5ba778140|1b,,
null|null|0x0800|203.213.88.59|192.168.1.248|17|123|43312|0|1b|dc86d478a91a1123|1b,,
null|null|0x0800|192.168.1.248|46.19.96.19|17|45118|123|0|1b|dc862bb70cda6e75|1b,,
null|null|0x0800|62.201.225.9|192.168.1.248|17|123|40505|0|1b|dc88648706a7589e|1b,,
null|null|0x0800|192.168.1.248|203.122.222.149|17|59805|123|0|1b|dc7def2bad805e5f|1b,,
null|null|0x0800|192.168.1.248|198.206.133.14|17|47742|123|0|1b|dc7d8cfc3fedfa43|1b,,
null|null|0x0800|192.168.1.248|74.123.29.4|17|39982|123|0|1b|dc7e43d22770ef56|1b,,
null|null|0x0800|192.168.1.248|173.203.211.73|17|38961|123|0|1b|dc7d8f5f108b2207|1b,,
null|null|0x0800|192.168.1.248|14.202.204.182|17|42946|123|0|1b|dc8582ead8ec636b|1b,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|38399|0|1b|dc8825fc3097e996|1b,,
null|null|0x0800|27.124.125.250|192.168.1.248|17|123|49551|0|1b|dc7cf4439300ffda|1b,,
null|null|0x0800|192.168.1.248|192.189.54.17|17|58893|123|0|1b|dc838bb11567fd3f|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|43540|123|0|1b|dc8728d970c0ad03|1b,,
null|null|0x0800|192.168.1.248|66.79.136.240|17|48053|123|0|1b|dc87d19b2999029a|1b,,
null|null|0x0800|192.168.1.248|208.38.213.148|17|35754|123|0|1b|dc8094494a1cac08|1b,,
null|null|0x0800|27.124.125.252|192.168.1.248|17|123|60163|0|1b|dc7d90283519ce07|1b,,
null|null|0x0800|130.95.13.1|192.168.1.248|17|123|33447|0|1b|dc7d86723dc15097|1b,,
null|null|0x0800|45.33.84.208|192.168.1.248|17|123|53700|0|1b|dc7e9832b66266fd|1b,,
null|null|0x0800|192.168.1.248|12.71.198.242|17|47649|123|0|1b|dc7f95597c5857af|1b,,
null|null|0x0800|192.168.1.248|199.102.46.78|17|55401|123|0|1b|dc7feb883a220bc3|1b,,
null|null|0x0800|192.168.1.248|97.107.128.58|17|46652|123|0|1b|dc877d3a26514c22|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|53150|123|0|1b|dc7f40f8f5b5fa22|1b,,
null|null|0x0800|192.168.1.248|199.102.46.75|17|32930|123|0|1b|dc7eec9850fa26a2|1b,,
null|null|0x0800|192.168.1.248|192.189.54.33|17|60603|123|0|1b|dc81916c45c7abfb|1b,,
null|null|0x0800|54.252.129.186|192.168.1.248|17|123|41358|0|1b|dc7d8b4113f4fd6d|1b,,
null|null|0x0800|66.228.59.187|192.168.1.248|17|123|35858|0|1b|dc852e8a0708ede5|1b,,
null|null|0x0800|61.216.153.104|192.168.1.248|17|123|52490|0|1b|dc7d8bfb65781c71|1b,,
null|null|0x0800|192.168.1.248|46.19.96.19|17|54932|123|0|1b|dc7d8c802cfecdd0|1b,,
null|null|0x0800|192.168.1.248|129.250.35.250|17|40063|123|0|1b|dc81e5cd1a4894c4|1b,,
null|null|0x0800|192.168.1.248|198.60.22.240|17|58895|123|0|1b|dc803fe8b90ba626|1b,,
null|null|0x0800|216.6.2.70|192.168.1.248|17|123|54326|0|1b|dc911ed8586a6e32|1b,,
null|null|0x0800|192.168.1.248|220.233.156.30|17|34492|123|0|1b|dc8bc90f6d50dae3|1b,,
null|null|0x0800|192.168.1.248|72.14.183.239|17|47075|123|0|1b|dc8c817e1baf965b|1b,,
null|null|0x0800|202.60.94.11|192.168.1.248|17|123|55485|0|1b|dc8925f8bcd8127b|1b,,
null|null|0x0800|192.189.54.33|192.168.1.248|17|123|58713|0|1b|dc8cd5deed0ea9e6|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|50742|123|0|1b|dc8c2d1d66846a5d|1b,,
null|null|0x0800|61.216.153.104|192.168.1.248|17|123|48961|0|1b|dc8fcd50ad757d5a|1b,,
null|null|0x0800|129.250.35.251|192.168.1.248|17|123|44487|0|1b|dc90ca77a3add15f|1b,,
null|null|0x0800|192.168.1.248|13.55.50.68|17|57387|123|0|1b|dc8e27665f08feac|1b,,
null|null|0x0800|204.2.134.164|192.168.1.248|17|123|56836|0|1b|dc88b8e90cd85597|1b,,
null|null|0x0800|27.124.125.251|192.168.1.248|17|123|51130|0|1b|dc8e7bc703d20f2b|1b,,
null|null|0x0800|192.168.1.248|129.250.35.251|17|43637|123|0|1b|dc8ed027a9a6f826|1b,,
null|null|0x0800|192.168.1.248|27.114.150.12|17|35516|123|0|1b|dc8f248ddb532e7b|1b,,
null|null|0x0800|192.168.1.248|130.95.13.1|17|57093|123|0|1b|dc8bd8bcbea48733|1b,,
null|null|0x0800|192.168.1.248|203.23.237.200|17|44580|123|0|1b|dc907616ff3f9618|1b,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|55677|123|0|1b|dc8dd3059dd8f92a|1b,,
null|null|0x0800|61.216.153.104|192.168.1.248|17|123|38558|0|1b|dc8f78ef2fba450a|1b,,
null|null|0x0800|208.75.88.4|192.168.1.248|17|123|46110|0|1b|dc92c2ebfbefae79|1b,,
null|null|0x0800|192.168.1.248|203.7.149.150|17|34696|123|0|1b|dc8d7ea4e1c8754f|1b,,
null|null|0x0800|192.168.1.248|4.53.160.75|17|45180|123|0|1b|dc91733964db9c73|1b,,
null|null|0x0800|220.233.156.30|192.168.1.248|17|123|55939|0|1b|dc926e8b62ee5258|1b,,
null|null|0x0800|206.71.252.18|192.168.1.248|17|123|33484|0|1b|dc91c79a3d09aed5|1b,,
null|null|0x0800|211.233.40.78|192.168.1.248|17|123|44727|0|1b|dc897a5eb444ae85|1b,,
null|null|0x0800|192.168.1.248|27.124.125.250|17|46456|123|0|1b|dc9021b18d540032|1b,,
null|null|0x0800|192.168.1.248|203.122.222.149|17|41657|123|0|1b|dc8d2a3f6e2b7bae|1b,,
null|null|0x0800|192.168.1.248|121.0.0.41|17|45543|123|0|1b|dc89cebf980d5e8d|1b,,
null|null|0x0800|192.168.1.248|61.216.153.106|17|60803|123|0|1b|dc99061f90b09e98|1b,,
null|null|0x0800|192.168.1.248|97.107.128.58|17|38929|123|0|1b|dc976035aac61522|1b,,
null|null|0x0800|192.168.1.248|203.114.73.24|17|56992|123|0|1b|dc97b496986db50f|1b,,
null|null|0x0800|202.60.94.11|192.168.1.248|17|123|59163|0|1b|dc970bd538b8ae31|1b,,
null|null|0x0800|203.213.88.59|192.168.1.248|17|123|44394|0|1b|dc99aee5adc25d07|1b,,
null|null|0x0800|192.168.1.248|203.114.73.24|17|58297|123|0|1b|dc9468cffcea1837|1b,,
null|null|0x0800|203.213.88.59|192.168.1.248|17|123|38308|0|1b|dc93c00e5c845132|1b,,
null|null|0x0800|192.168.1.248|54.252.129.186|17|44597|123|0|1b|dc936bad89b04684|1b,,
null|null|0x0800|192.168.1.248|203.23.237.200|17|33955|123|0|1b|dc94146f5e6362a5|1b,,
null|null|0x0800|192.168.1.248|103.51.68.133|17|39819|123|0|1b|dc96b77492d35222|1b,,
null|null|0x0800|220.233.156.30|192.168.1.248|17|123|51039|0|1b|dc985d57e44ad794|1b,,
null|null|0x0800|192.168.1.248|104.131.53.252|17|34083|123|0|1b|dc93174cb406af46|1b,,
null|null|0x0800|59.167.252.133|192.168.1.248|17|123|51378|0|1b|dc9663140df2239e|1b,,
null|null|0x0800|192.189.54.33|192.168.1.248|17|123|56058|0|1b|dc94bd3085ac471b|1b,,
null|null|0x0800|59.167.170.228|192.168.1.248|17|123|59300|0|1b|dc95ba52776f08cc|1b,,
null|null|0x0800|103.51.68.133|192.168.1.248|17|123|51356|0|1b|dc95119123e89a88|1b,,
null|null|0x0800|204.2.134.164|192.168.1.248|17|123|50263|0|1b|dc9565f1aae0d23d|1b,,
null|null|0x0800|110.141.196.84|192.168.1.248|17|123|46925|0|1b|dc995a8524605681|1b,,
null|null|0x0800|192.168.1.248|114.34.54.125|17|47692|123|0|1b|dc98b1be42858793|1b,,
null|null|0x0800|212.26.18.41|192.168.1.248|17|123|51039|0|1b|dc985d5d4df17bd8|1b,,
null|null|0x0800|203.23.237.200|192.168.1.248|17|123|53750|0|1b|dc9808f722eac860|1b,,
null|null|0x0800|192.168.1.248|121.0.0.42|17|49248|123|0|1b|dc960eb35c66a11e|1b,,
