srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,origin timestamp,,,transmit timestamp,,,reference id,,,server version,,,server mode,,
null,,,null,,,0x0800,,,199.223.248.101,,,192.168.1.152,,,17,,,123,,,123,,,dbe10fa200000000,,,dbe10fa2b1217db1,,,80040101,,,1c,,,1c,,
null,,,null,,,0x0800,,,61.216.153.106,,,192.168.1.152,,,17,,,123,,,123,,,dbde8e3700000000,,,dbde8e37bf977de6,,,d316679d,,,1c,,,1c,,
null,,,null,,,0x0800,,,54.252.161.68,,,192.168.1.152,,,17,,,123,,,123,,,dbcf029f00000000,,,dbcf029fee2637f6,,,cb2353f2,,,1c,,,1c,,
null,,,null,,,0x0800,,,108.59.2.24,,,192.168.1.152,,,17,,,123,,,123,,,dc625ad100000000,,,dc625ad175639690,,,8285010a,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,49.176.208.19,,,17,,,123,,,123,,,dbe5123700000000,,,dbe512375b9b3971,,,67267924,,,1c,,,1c,,
null,,,null,,,0x0800,,,27.124.125.252,,,192.168.1.152,,,17,,,123,,,123,,,dbcfa64a00000000,,,dbcfa64a5c337ed0,,,da642b46,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,54.252.129.186,,,17,,,123,,,123,,,dbd85d4600000000,,,dbd85d46d2fd313f,,,ca068376,,,1c,,,1c,,
null,,,null,,,0x0800,,,103.38.121.36,,,192.168.1.152,,,17,,,123,,,123,,,dbd05c1f00000000,,,dbd05c1f2495565c,,,cb2353f2,,,1c,,,1c,,
null,,,null,,,0x0800,,,202.127.210.36,,,192.168.1.152,,,17,,,123,,,123,,,dbcf43d900000000,,,dbcf43d9929ccaed,,,1b7c7dfa,,,1c,,,1c,,
null,,,null,,,0x0800,,,208.53.158.34,,,192.168.1.152,,,17,,,123,,,123,,,dbd9222700000000,,,dbd92227db6cdcd9,,,c7e9ece2,,,1c,,,1c,,
null,,,null,,,0x0800,,,45.127.113.2,,,192.168.1.152,,,17,,,123,,,123,,,83aa7e8300000000,,,dbde0eaa8998d40a,,,14a2e3d0,,,1c,,,1c,,
null,,,null,,,0x0800,,,130.102.2.123,,,192.168.1.152,,,17,,,123,,,123,,,dbcf983900000000,,,dbcf9839f479067e,,,d8dafeca,,,1c,,,1c,,
null,,,null,,,0x0800,,,132.163.4.102,,,192.168.1.152,,,17,,,123,,,123,,,dbe06c5900000000,,,dbe06c59ec03835c,,,41435453,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,171.66.97.126,,,17,,,123,,,123,,,dbd0a26f00000000,,,dbd0a26f8ebece5f,,,73686d30,,,1c,,,1c,,
null,,,null,,,0x0800,,,91.212.112.71,,,192.168.1.152,,,17,,,123,,,123,,,dbea979400000000,,,dbea9794e35b24ff,,,c39295de,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,69.89.207.99,,,17,,,123,,,123,,,dbe493a600000000,,,dbe493a6db47e614,,,4559cf65,,,1c,,,1c,,
null,,,null,,,0x0800,,,194.177.4.2,,,192.168.1.152,,,17,,,123,,,123,,,dbd549c200000000,,,dbd549c35c00cb6a,,,c3bbf537,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,104.131.53.252,,,17,,,123,,,123,,,dbdfa77800000000,,,dbdfa77907d142b0,,,ada2c09c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,121.0.0.42,,,17,,,123,,,123,,,dbd22c3100000000,,,dbd22c31578757ff,,,b915653b,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,96.126.105.86,,,17,,,123,,,123,,,83aa7e8300000000,,,dbde55f176a15293,,,84f60be7,,,1c,,,1c,,
null,,,null,,,0x0800,,,185.22.60.71,,,192.168.1.152,,,17,,,123,,,123,,,dbec4b8b00000000,,,dbec4b8bf8a4a14f,,,c2bea801,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,203.173.10.97,,,17,,,123,,,123,,,dbda659900000000,,,dbda659947343a9a,,,cb00b2bf,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,202.127.210.37,,,17,,,123,,,123,,,dbcf6e0900000000,,,dbcf6e09c1d28878,,,c0bd3611,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,103.242.68.69,,,17,,,123,,,123,,,dbdda8ed00000000,,,dbdda8ede8af513f,,,ca2eb212,,,1c,,,1c,,
null,,,null,,,0x0800,,,66.135.44.92,,,192.168.1.152,,,17,,,123,,,123,,,dbe0887900000000,,,dbe0887a0f2f6c2f,,,7f43715c,,,1c,,,1c,,
null,,,null,,,0x0800,,,218.186.3.36,,,192.168.1.152,,,17,,,123,,,123,,,dbdf8b5800000000,,,dbdf8b58f92c69ff,,,47505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,46.4.54.78,,,192.168.1.152,,,17,,,123,,,123,,,dbe671c800000000,,,dbe671c9240e5d39,,,24e044c3,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,14.202.204.182,,,17,,,123,,,123,,,dc632d8100000000,,,dc632d81180d8d92,,,47505300,,,1c,,,1c,,
null,,,null,,,0x0800,,,91.121.171.187,,,192.168.1.152,,,17,,,123,,,123,,,83aa7ec900000000,,,dbced869647a211d,,,5b79a736,,,1c,,,1c,,
null,,,null,,,0x0800,,,110.21.101.199,,,192.168.1.152,,,17,,,123,,,123,,,dbcee67f00000000,,,dbcee67fce8eeaf7,,,dce99c1e,,,1c,,,1c,,
null,,,null,,,0x0800,,,108.61.73.244,,,192.168.1.152,,,17,,,123,,,123,,,dbdf36f800000000,,,dbdf36f880a92e37,,,803b00f5,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,199.19.167.36,,,17,,,123,,,123,,,dbdcb9dc00000000,,,dbdcb9dcdf860aaa,,,84f60be3,,,1c,,,1c,,
null,,,null,,,0x0800,,,64.113.32.5,,,192.168.1.152,,,17,,,123,,,123,,,dbd59e2300000000,,,dbd59e239bf7b1a3,,,41435453,,,dc,,,dc,,
null,,,null,,,0x0800,,,192.168.1.152,,,66.7.96.2,,,17,,,123,,,123,,,dbe8a44b00000000,,,dbe8a44bb0fa8d97,,,d8dafeca,,,1c,,,1c,,
null,,,null,,,0x0800,,,88.99.29.46,,,192.168.1.152,,,17,,,123,,,123,,,dbec4b8600000000,,,dbec4b86f223fc6a,,,2821294c,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,198.55.111.5,,,17,,,123,,,123,,,dbda956a00000000,,,dbda956a4ad0d5a0,,,14a2e3d0,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,66.228.59.187,,,17,,,123,,,123,,,dbdd2a5d00000000,,,dbdd2a5d67e74c28,,,803b00f5,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,67.227.252.196,,,17,,,123,,,123,,,dbe155f200000000,,,dbe155f305348066,,,40712005,,,1c,,,1c,,
null,,,null,,,0x0800,,,163.172.61.210,,,192.168.1.152,,,17,,,123,,,123,,,dbe9af7c00000000,,,dbe9af7d03421a7b,,,91eecb0e,,,1c,,,1c,,
null,,,null,,,0x0800,,,192.168.1.152,,,199.101.100.221,,,17,,,123,,,123,,,dbe3887500000000,,,dbe38875a5f060b0,,,82cff4f0,,,1c,,,1c,,
