srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4177,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4174,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4175,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,44793,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,46430,dns,dns|,2,2
null,null,0x0800,192.168.1.193,192.168.1.249,6,3381,49152,http,http|,4,4
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,46435,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,38415,53,dns,dns|,1,1
null,null,0x0800,192.168.1.208,192.168.1.249,6,52811,49152,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,34717,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49224,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45991,53,dns,dns|,4,4
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34443,dns,dns|,1,1
null,null,0x0800,192.168.1.249,23.12.64.41,6,42751,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,58414,dns,dns|,4,4
null,null,0x0800,192.168.1.208,192.168.1.249,6,60381,49152,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,34716,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,58415,dns,dns|,2,2
null,null,0x0800,192.168.1.249,173.223.175.181,6,47419,80,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,50093,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,53172,53,dns,dns|,2,2
null,null,0x0800,192.168.1.193,192.168.1.249,6,3382,49152,http,http|,5,5
null,null,0x0800,192.168.1.249,104.98.5.24,6,47921,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,46423,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,42131,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,50412,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,59004,53,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,46428,dns,dns|,6,6
null,null,0x0800,192.168.1.249,104.98.5.24,6,49358,80,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49225,80,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,48618,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,54370,53,dns,dns|,4,4
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,58402,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34450,dns,dns|,4,4
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34451,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,58400,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,45990,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,51876,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4194,http,http|,3,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,50546,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4195,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4192,http,http|,9,9
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4193,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4198,http,http|,9,9
null,null,0x0800,192.168.1.208,192.168.1.249,6,59006,49152,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4199,http,http|,6,6
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4196,http,http|,13,13
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4197,http,http|,4,4
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,58409,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50455,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50457,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,59007,53,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50451,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50452,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49351,80,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50454,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49484,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,39873,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45860,53,dns,dns|,3,3
null,null,0x0800,192.168.1.249,192.168.1.1,17,43330,53,dns,dns|,2,2
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50448,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,43463,53,dns,dns|,2,2
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50449,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.239,6,49152,49212,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.239,6,49152,37239,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,35914,53,dns,dns|,1,1
null,null,0x0800,192.168.1.193,192.168.1.249,6,3380,49152,http,http|,2,2
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50445,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50446,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50440,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50441,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50443,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,51870,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,43331,53,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50437,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50438,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,47927,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,36279,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,43597,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,48154,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.239,6,49152,40866,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,35915,53,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50435,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49353,80,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50430,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49486,80,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50432,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45862,53,dns,dns|,3,3
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34401,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,43332,53,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50426,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,51873,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,37478,53,dns,dns|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50427,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50429,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34407,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,43598,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45995,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,104.98.5.24,6,48155,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,59008,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,60829,5351,none,none,1,0
null,null,0x0800,192.168.1.249,104.98.5.24,6,47925,80,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50423,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50424,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49354,80,http,http|,1,1
null,null,0x0800,192.168.1.249,104.98.5.24,6,49221,80,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50420,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50421,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45994,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,51872,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,43200,53,dns,dns|,2,2
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50415,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50417,http,http|,1,1
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,50418,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34419,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.249,17,53,34413,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,33512,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4109,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.1,17,55324,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,23.12.64.41,6,43810,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,35076,53,dns,dns|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4103,http,http|,8,8
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4104,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4101,http,http|,3,3
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4102,http,http|,3,3
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4107,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4108,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4105,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4106,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,56788,53,dns,dns|,2,2
null,null,0x0800,192.168.1.239,192.168.1.249,6,43569,49152,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4100,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.1,17,52829,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.239,17,1900,38565,ssdp,ssdp|,1,0
null,null,0x0800,192.168.1.249,23.12.64.41,6,43942,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,37473,53,dns,dns|,4,4
null,null,0x0800,192.168.1.249,104.98.5.24,6,49480,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,36275,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,36010,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,55322,53,dns,dns|,2,2
null,null,0x0800,173.223.175.181,192.168.1.249,6,80,48030,http,http|,1,1
null,null,0x0800,192.168.1.249,23.12.64.41,6,43812,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,33776,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4125,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4126,http,http|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,60380,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4123,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,59021,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4129,http,http|,8,8
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4127,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,49307,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4128,http,http|,7,7
null,null,0x0800,192.168.1.249,23.12.64.41,6,42747,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4121,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4122,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,36276,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4120,http,http|,3,3
null,null,0x0800,192.168.1.249,104.98.5.24,6,48151,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,55321,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,23.12.64.41,6,43944,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,53059,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4114,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4115,http,http|,6,6
null,null,0x0800,192.168.1.249,104.98.5.24,6,49482,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4112,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.1,17,37475,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,59020,53,dns,dns|,4,4
null,null,0x0800,192.168.1.249,192.168.1.1,17,60381,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4113,http,http|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4118,http,http|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,59153,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4116,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4117,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.1,17,49306,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4110,http,http|,7,7
null,null,0x0800,192.168.1.249,192.168.1.1,17,58922,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4111,http,http|,2,2
null,null,0x0800,192.168.1.249,104.98.5.24,6,48152,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.239,17,1900,52822,ssdp,ssdp|,1,0
null,null,0x0800,192.168.1.249,192.168.1.1,17,55586,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,53056,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,51626,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.239,17,1900,37261,ssdp,ssdp|,1,0
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4147,http,http|,7,7
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4148,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49427,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4145,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4146,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49429,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4149,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4140,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49421,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4143,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,58923,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4144,http,http|,3,3
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49423,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4141,http,http|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4142,http,http|,6,6
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49425,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,55585,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,33515,53,dns,dns|,3,3
null,null,0x0800,192.168.1.249,192.168.1.1,17,57726,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4136,http,http|,4,4
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48105,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49437,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4137,http,http|,7,7
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4134,http,http|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48103,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49439,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4135,http,http|,6,6
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48101,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,54122,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4138,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4139,http,http|,6,6
null,null,0x0800,192.168.1.249,192.168.1.1,17,60387,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,58924,53,dns,dns|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49431,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4132,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48109,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49433,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4133,http,http|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48108,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4130,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49435,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4131,http,http|,4,4
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48106,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,60121,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,53054,53,dns,dns|,1,1
null,null,0x0800,192.168.1.208,192.168.1.249,6,55694,49152,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,55584,53,dns,dns|,3,3
null,null,0x0800,192.168.1.249,192.168.1.1,17,33647,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,23.12.64.41,6,43941,80,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45393,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4169,http,http|,8,8
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49404,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49405,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4167,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4168,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49407,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49409,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4161,http,http|,6,6
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4162,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4160,http,http|,7,7
null,null,0x0800,192.168.1.249,192.168.1.1,17,52823,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4165,http,http|,5,5
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4166,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49401,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4163,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49402,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4164,http,http|,3,3
null,null,0x0800,192.168.1.249,192.168.1.1,17,53188,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,33779,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4158,http,http|,6,6
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49415,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4159,http,http|,7,7
null,null,0x0800,192.168.1.249,173.223.175.181,6,45391,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4156,http,http|,5,5
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49417,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4157,http,http|,7,7
null,null,0x0800,192.168.1.249,192.168.1.1,17,34711,53,dns,dns|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49419,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4150,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4151,http,http|,9,9
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4154,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49411,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4155,http,http|,4,4
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4152,http,http|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49413,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.193,6,49152,4153,http,http|,3,3
null,null,0x0800,192.168.1.249,192.168.1.1,17,33770,53,dns,dns|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49460,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48130,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45395,80,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45262,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48138,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48137,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48135,http,http|,1,1
null,null,0x0800,192.168.1.249,23.12.64.41,6,43818,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48133,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48131,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49462,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,45606,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,239.255.255.250,17,57535,1900,ssdp,ssdp|,1,0
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49464,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49466,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49468,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,52546,5351,none,none,1,0
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49470,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49472,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48141,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48140,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45260,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48149,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48148,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48146,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,47793,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48145,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,40974,53,dns,dns|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48143,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49474,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,47038,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,56529,53,dns,dns|,1,1
null,null,0x0800,192.168.1.239,192.168.1.249,6,58048,49152,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49476,http,http|,1,1
null,null,0x0800,192.168.1.249,23.43.150.30,6,57969,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49478,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45397,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48116,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,40840,53,dns,dns|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49449,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48114,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45131,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48113,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,41072,53,dns,dns|,2,2
null,null,0x0800,192.168.1.249,192.168.1.1,17,35070,53,dns,dns|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48111,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49441,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,49698,53,dns,dns|,1,1
null,null,0x0800,192.168.1.208,192.168.1.249,6,55699,49152,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49443,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48119,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,49432,53,dns,dns|,2,2
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49445,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48118,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,49447,http,http|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,46461,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,48499,53,dns,dns|,1,1
null,null,0x0800,192.168.1.249,173.223.175.181,6,45263,80,http,http|,1,1
null,null,0x0800,192.168.1.249,192.168.1.1,17,55329,53,dns,dns|,3,3
null,null,0x0800,192.168.1.249,173.223.175.181,6,47790,80,http,http|,1,1
null,null,0x0800,104.98.5.24,192.168.1.249,6,80,48126,http,http|,1,1
