srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,method,,,host,,,request-version,,,uri,,,user-agent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,34561,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,40918,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,55680,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,53025,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,33363,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,57338,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39938,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,40597,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55164,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39937,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56493,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56494,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56495,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56496,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,55681,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,53024,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43188,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,40598,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39945,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39944,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56008,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52915,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52911,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,55682,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,53023,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,35895,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39957,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56881,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,39958,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52910,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56009,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52906,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52904,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52905,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,55683,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52903,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,53022,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,57339,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,35894,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,52909,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,53897,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,39701,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,47616,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56260,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55378,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,52566,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,44760,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,44893,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,48948,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43394,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,41032,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55360,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56261,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,47615,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,59990,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,44894,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,33384,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,42056,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,43430,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56262,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55395,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54063,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54062,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54061,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55392,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,51365,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,44891,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,52564,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55391,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55390,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,42365,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,36108,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,33385,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55388,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,51366,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54054,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56130,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54053,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,45218,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,51499,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55381,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55389,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,46415,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,44892,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,52696,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55380,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,42073,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,33120,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,33386,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56665,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56397,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54001,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56666,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54000,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56131,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57990,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55339,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54007,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57991,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56660,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55338,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,54006,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56661,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,55337,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56662,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56664,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,44687,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43355,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43356,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43357,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43358,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43359,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,52695,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,42367,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,44681,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,44680,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,59993,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43354,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56655,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56656,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56132,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56657,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57989,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,39831,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57980,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57981,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56650,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,43431,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57982,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,56651,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/presence,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,60871,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,57983,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,54835,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/event,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,43345,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,44679,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,52694,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,42366,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/once,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,59861,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,59994,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,89.30.121.150,,,192.168.1.166,,,6,,,80,,,42012,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/measure,,,Withings UserAgent,,
null,,,null,,,0x0800,,,192.168.1.166,,,89.30.121.150,,,6,,,56133,,,80,,,POST,,,babyws.withings.net,,,HTTP/1.1,,, /cgi-bin/session,,,Withings UserAgent,,
