srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,server,,,response-version,,,response phrase,,,status code,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56151,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,192.168.1.239,,,6,,,80,,,52745,,,,,,HTTP/1.1,,,Not Found,,,404,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56139,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56121,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56307,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.239,,,192.168.1.120,,,6,,,55465,,,80,,,,,,HTTP/1.1,,,Not Found,,,404,,
null,,,null,,,0x0800,,,194.68.30.86,,,192.168.1.120,,,6,,,80,,,43800,,,nginx,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,44658,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,203.5.76.25,,,6,,,58975,,,80,,,,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,203.5.76.25,,,6,,,53592,,,80,,,,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56293,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56214,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,33168,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60942,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,33167,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,45.32.147.89,,,192.168.1.120,,,6,,,80,,,49066,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,45.32.147.89,,,192.168.1.120,,,6,,,80,,,49063,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,45.32.147.89,,,192.168.1.120,,,6,,,80,,,49064,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,33165,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60975,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60984,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60982,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60988,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60986,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60990,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60994,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60998,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,60996,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.239,,,192.168.1.120,,,6,,,57727,,,80,,,,,,HTTP/1.1,,,Not Found,,,404,,
null,,,null,,,0x0800,,,192.168.1.120,,,203.5.76.10,,,6,,,58056,,,80,,,,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,203.5.76.10,,,6,,,44784,,,80,,,,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,55917,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56060,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56021,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56023,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56019,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56017,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56007,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56005,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56003,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56001,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,203.5.76.10,,,192.168.1.120,,,6,,,80,,,35279,,,,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,194.68.30.66,,,6,,,54007,,,80,,,nginx,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56665,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,55210,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,55912,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,55913,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,55914,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,45.32.147.89,,,6,,,55915,,,80,,,Apache/2.4.12 (Ubuntu),,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,194.68.30.83,,,6,,,44094,,,80,,,nginx,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,104.199.240.211,,,192.168.1.120,,,6,,,80,,,42733,,,nginx,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,194.68.30.147,,,192.168.1.120,,,6,,,80,,,55906,,,nginx,,,HTTP/1.1,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56429,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56427,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56428,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56425,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56426,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,56423,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,41818,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,192.168.1.239,,,6,,,80,,,51694,,,,,,HTTP/1.1,,,Not Found,,,404,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56433,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56434,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56431,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56432,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56435,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,91.121.58.223,,,6,,,56436,,,80,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,192.168.1.239,,,6,,,80,,,40956,,,,,,HTTP/1.1,,,Not Found,,,404,,
null,,,null,,,0x0800,,,192.168.1.120,,,52.62.218.228,,,6,,,58802,,,80,,,Icecast 2.4.2,,,HTTP/1.0,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,52.62.218.228,,,6,,,58804,,,80,,,Icecast 2.4.2,,,HTTP/1.0,,,OK,,,200,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,55175,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,55173,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,55179,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,91.121.58.223,,,192.168.1.120,,,6,,,80,,,55177,,,Apache/2.2.9 (Debian) PHP/5.2.6-1+lenny16 with Suhosin-Patch mod_python/3.3.1 Python/2.5.2 mod_ssl/2.2.9 OpenSSL/0.9.8g,,,HTTP/1.1,,,Partial Content,,,206,,
null,,,null,,,0x0800,,,192.168.1.120,,,52.62.218.228,,,6,,,58806,,,80,,,Icecast 2.4.2,,,HTTP/1.0,,,OK,,,200,,
null,,,null,,,0x0800,,,192.168.1.120,,,203.5.76.10,,,6,,,40085,,,80,,,,,,HTTP/1.1,,,OK,,,200,,
