srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|origin timestamp|client mode|transmit timestamp|client version,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|46474|123|0|23|32d3bb643a6f9901|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|50807|123|0|23|4e4ea56ff414bb42|23,,
null|null|0x0800|173.71.69.90|192.168.1.240|17|123|59799|0|23|0deaab96cb8c8c43|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|39220|123|0|23|929185f5dc5081c9|23,,
null|null|0x0800|204.11.201.12|192.168.1.240|17|123|41494|0|23|338a62602a9af197|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|34897|0|23|2ee8c2b06a15bcb1|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|51188|0|23|eec6582b74ebba54|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|45766|123|0|23|35582fbdb5be7d30|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|39485|123|0|23|8d148ec1c35ff5e1|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|47374|123|0|23|c3798e213b50c935|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|51174|0|23|7fbb5632f9969b2c|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|43597|0|23|e9fe448da3b39972|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|59664|0|23|2dc8c49fabdfa427|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|50676|123|0|23|d972b8510a309f3f|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|43399|0|23|7ab2680bfa972e1b|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|57008|0|23|638bfc1c972d5ee4|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|55924|0|23|4d08ad1f097ae558|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|51046|0|23|0cc5cbd0a1c12a44|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|60080|0|23|728aa5f293ca2eed|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49597|0|23|95081b1b5ef8fd80|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|38071|0|23|274f39329ba972d6|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48273|0|23|bedb61450ce5eae8|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|44568|123|0|23|2846f69f8085871b|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|34668|0|23|73e312ccb2965287|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50585|0|23|0c0f52dcdf9a92e7|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|37107|123|0|23|0840e5633cd8afd6|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|53759|0|23|552d478d1952630a|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|36375|123|0|23|b5dc0888267f3cf0|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48261|0|23|31841c6ef5bfeca8|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|58892|0|23|03c3a4ad57dc2aff|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|59313|123|0|23|5300fceacb94ed1f|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|58894|0|23|0651c49abf4ff6eb|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|48602|0|23|31d340543e19e683|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|60913|0|23|c9398a78f31b440e|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50561|0|23|551381120c890255|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|39470|0|23|c772afe27006600b|23,,
null|null|0x0800|45.79.10.228|192.168.1.240|17|123|50670|0|23|70d03af9525410d8|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|59662|123|0|23|64c2deb644c44d28|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|53675|0|23|16881809e6b5d6c3|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48233|0|23|5b0be116d624d1fc|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|38043|0|23|0fd421d51ed6e0f3|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|37167|123|0|23|ba1e38c376e00011|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|60740|123|0|23|59d6ce2f18da8da6|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|51008|0|23|7ad0064ab38e5e0d|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|33708|123|0|23|e6983bae68270197|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|37572|123|0|23|2f991d19c523148e|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|51002|0|23|de614a65d8901fb7|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48220|0|23|ccdbf6620615d0cd|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|34180|0|23|9a849dcc58349519|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|40724|0|23|e831420d7efb4662|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|59409|123|0|23|135333cd4df8c489|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|56591|123|0|23|c962bd0db5ea0b96|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50543|0|23|09c7620881fb78f2|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|35000|123|0|23|ffaa3b78b9a94a6f|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36258|0|23|b38b862e702264ff|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|57326|0|23|1c4edc1c329d961a|23,,
null|null|0x0800|192.168.1.240|71.252.219.43|17|49137|123|0|23|bf0ade9f4e22ef69|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|45019|123|0|23|a9f1e5990fb2b51a|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|33291|123|0|23|03719b56c80e425b|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48205|0|23|827508786c288a52|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|45116|123|0|23|8ee9a9fce645a9f4|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|38080|123|0|23|c1a29e8763186223|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|51144|0|23|51aa68a6ce94375e|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|41311|123|0|23|d2179f43f7e3e267|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|46528|123|0|23|7b7a1f2efa3108b2|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36231|0|23|bdb517dc9a7b86ef|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|49793|0|23|990fcc5f74c46b51|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|60822|123|0|23|c300215e1fcb5415|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|58481|123|0|23|d534aa5989e88d63|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|48098|123|0|23|485623c7476f254a|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45966|0|23|4aff2b357f36bc2f|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|34582|123|0|23|c51d19f9d8981925|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|54078|123|0|23|cd6d2fdbcce575c0|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|38902|123|0|23|862660f2c14b038a|23,,
null|null|0x0800|192.168.1.240|45.79.10.228|17|34145|123|0|23|282200f68a74bc82|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|59009|123|0|23|c9bf9a0ba49e28a2|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|46478|123|0|23|039520ab02b0787b|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|38863|123|0|23|7d02a507421ff9b8|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|48361|123|0|23|74de346caa184bdf|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|33969|0|23|8083b9057c9c09b5|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|33913|123|0|23|26504d7258a1a946|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|57341|0|23|d0254d19ff9ebff4|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|39763|0|23|14afbf655cc605df|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|46479|123|0|23|c5a35014fa893ead|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|40743|0|23|8ae63535bc70e51c|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|60519|123|0|23|6e75028ae9f84f71|23,,
null|null|0x0800|192.168.1.240|204.11.201.12|17|56328|123|0|23|39fd9a4742e97f93|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|54858|123|0|23|e1d2021eb21bb00a|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|54725|123|0|23|3c478dfc1262cf0b|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|39189|123|0|23|5a55c1576a1f7bca|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|35146|0|23|3fa872d767dc7489|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|52626|123|0|23|ac963aaf8c848294|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|38455|0|23|397d41cd77e1c053|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|59668|123|0|23|413611bc7d5c6894|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|60781|0|23|dbb00584b2ad36e3|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|53085|123|0|23|0b2dedf2608ec745|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|34168|123|0|23|ae90be759973049e|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|41904|123|0|23|eddb60f1ad9f61c3|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|52994|123|0|23|451e9b0691794a32|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|43228|123|0|23|66dfeeb3c37e9130|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|60788|0|23|e11f6ccebb0976ae|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|52275|0|23|313c9299c1ef5d61|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36196|0|23|4bd8caaa2c14f072|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|60943|123|0|23|423b505536a8cb2d|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|49914|123|0|23|332c1700e232b071|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|34367|123|0|23|52bc7807f607e9a8|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|33185|0|23|bae9e5f0bed3fc49|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|57359|123|0|23|2c71a14a707b0f16|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|60675|0|23|5e323a3ddc32a241|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|50855|123|0|23|cf9e7ee5e668a064|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|56437|123|0|23|65e05244a734b837|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|39001|123|0|23|21db29df344c6276|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|50714|0|23|cece06e4caab5544|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|58473|0|23|86e878b2cb0a0624|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|43749|123|0|23|312004e96e6f6c77|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|55825|123|0|23|f3ee9d185e03b7b4|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|47680|0|23|bd5848e9e23060b5|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|37707|0|23|a6174b101c547872|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|35524|123|0|23|a1ad322c3656bea5|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|56672|0|23|d29e5541e00aa517|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|59854|0|23|10fe01e6d2e8ff18|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|42026|0|23|4532b459bb983a73|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|52066|123|0|23|f8f096431d1c9bd0|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|49659|0|23|d7124aefbd19b755|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|33293|0|23|f193a6cc2c559929|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|46516|123|0|23|726908de38ba7e58|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|44671|0|23|69c1407c886c2a65|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|40906|123|0|23|01fc213bfd404086|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|34944|0|23|82f671feb2d184bc|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|44972|123|0|23|e33b3de205a7e779|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|55321|0|23|29a7af3d94fcb49f|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|52564|0|23|07d65c4f8c59bd40|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|41129|123|0|23|58d6d78e7cfe30c6|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45992|0|23|1558b3efaa29c161|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|50194|123|0|23|f73b2a9369c253d8|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|45999|0|23|a1dc83276ced6efd|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|41449|123|0|23|73ecec4e81d745ca|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|38507|123|0|23|f62d299b94d8d021|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|56647|0|23|001311fe4b39ead2|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|56648|0|23|1726139f2216b746|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|49631|0|23|b008949fb3e4763e|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|48598|0|23|2a8a59a7b460201d|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|57969|0|23|b0f356c5e0f6ffc9|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|56628|0|23|cf1e6f8d22a17467|23,,
null|null|0x0800|208.75.88.4|192.168.1.240|17|123|39590|0|23|94e75da9709c62aa|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|47718|123|0|23|19627639a279fcbd|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|57022|0|23|0696995a3f43a7f5|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|59682|0|23|248d88c38674d6f6|23,,
null|null|0x0800|208.75.88.4|192.168.1.240|17|123|39585|0|23|5c7add37703840eb|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|57658|123|0|23|95b2d171d908c2b1|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|34027|0|23|a6f223f3d03f867e|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|35291|123|0|23|2e4187a8c8a84454|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|54510|123|0|23|a974423442ef77a5|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|54310|0|23|2d9c2fe99c298586|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|46584|123|0|23|8116becf33f7dd61|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|39386|0|23|02c6ca861c998863|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|38985|0|23|6fa6c94fc36bb998|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|53699|0|23|ef47e3aba21f8672|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36324|0|23|5d6d43a4b8da2338|23,,
null|null|0x0800|131.107.13.100|192.168.1.240|17|123|40409|0|23|1a5ec46555908ef4|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|38572|123|0|23|b13861363c14dc4c|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|38965|0|23|3f26c954fe2fbb03|23,,
null|null|0x0800|192.168.1.240|71.252.219.43|17|41860|123|0|23|b5791409265fb95f|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|33673|0|23|8281c493e04739dd|23,,
null|null|0x0800|198.38.16.1|192.168.1.240|17|123|54320|0|23|6ebe4279f2ce754c|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|57306|123|0|23|604eb642c17a45f2|23,,
null|null|0x0800|192.168.1.240|173.71.69.90|17|45795|123|0|23|3b8c9a08c0289117|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|39380|0|23|df2f4a68b443d194|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|44990|0|23|244d23131b6e05da|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36314|0|23|6abf5ec5acec5c44|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|38971|0|23|03e69f32bc9d3a1a|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|57271|123|0|23|470cd1880ddcb00f|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|40154|123|0|23|d32b4e89f9aaf8a1|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|58999|0|23|d9882d3bdd6675a7|23,,
null|null|0x0800|192.168.1.240|97.107.128.58|17|50369|123|0|23|4a9d514e94a50bf5|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|47818|0|23|32012933c9217bb4|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|39642|123|0|23|c3b9befa2c5ba4bb|23,,
null|null|0x0800|173.71.69.90|192.168.1.240|17|123|33067|0|23|fe568f39140fc5ed|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|60514|0|23|b2b877b50b33cfaa|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|58394|0|23|e0f364e3e9b0d317|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|54956|0|23|180807002b26e31b|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|54184|0|23|302a27fcc2599d83|23,,
null|null|0x0800|96.244.96.19|192.168.1.240|17|123|46302|0|23|60fe0db995212cdf|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|45085|0|23|aa9c1dc8c54d97b5|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|43615|123|0|23|d8ae1f8d278ffd1f|23,,
null|null|0x0800|96.244.96.19|192.168.1.240|17|123|58315|0|23|d576764e44ba99ef|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|33084|0|23|c8bd0931b7ea062d|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|54175|0|23|6670d7703d195d0c|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|57626|123|0|23|c74a36d25a185422|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|41309|123|0|23|5b34e817839ee500|23,,
null|null|0x0800|208.75.89.4|192.168.1.240|17|123|38090|0|23|87abec50bfefd0a0|23,,
null|null|0x0800|192.168.1.240|198.38.16.1|17|59721|123|0|23|5270765015d67cb6|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|57042|0|23|e9a128a23a2f5b01|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|42366|0|23|59e4f87272c23bc4|23,,
null|null|0x0800|96.244.96.19|192.168.1.240|17|123|47655|0|23|2093966294b1e2c5|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|43226|123|0|23|475475da510d371e|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|33286|123|0|23|a4167fd6944f7dcc|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|40840|123|0|23|4fbb835a4b2273e3|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|46458|123|0|23|7d0cead21926b8d4|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|53092|123|0|23|0959d2a56a8d9db2|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|56372|0|23|133d20a112db9776|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|40354|0|23|ac3ed91ad3872f76|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|34833|123|0|23|3d6de78ce4b0bce4|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|58084|0|23|956f7f6ef2318425|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|46324|123|0|23|27b8272ffb69ef84|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|48723|123|0|23|ca3f9241a4a7b8cf|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|59039|0|23|7a23491e3bf572a4|23,,
null|null|0x0800|173.71.69.90|192.168.1.240|17|123|35681|0|23|ac2193216903c196|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|42629|123|0|23|d1bd8b1ef1a4fcbb|23,,
null|null|0x0800|204.11.201.12|192.168.1.240|17|123|39249|0|23|4eaf27e416530185|23,,
null|null|0x0800|192.168.1.240|208.75.88.4|17|50439|123|0|23|42aea2506b35c51d|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48381|0|23|6c6b603dd093dfbc|23,,
null|null|0x0800|192.168.1.240|96.244.96.19|17|38053|123|0|23|528b958562845303|23,,
null|null|0x0800|208.75.88.4|192.168.1.240|17|123|35993|0|23|02d962cd80a76272|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|52230|0|23|dbcae77391d38d92|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|54898|0|23|f6deee5d428dc1d5|23,,
null|null|0x0800|192.168.1.240|107.170.224.8|17|54175|123|0|23|c39611819dda3239|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|60380|0|23|ea22bc9fad5be11e|23,,
null|null|0x0800|96.244.96.19|192.168.1.240|17|123|41514|0|23|11c6f0484d9a1daa|23,,
null|null|0x0800|138.236.128.36|192.168.1.240|17|123|59589|0|23|5781266866b41c45|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|58363|123|0|23|d157d3a8970f7b10|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|36457|123|0|23|7c0db198ee789ef1|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|49688|0|23|e8d40b71b985f54d|23,,
null|null|0x0800|192.168.1.240|138.236.128.36|17|53639|123|0|23|a3862453885216f4|23,,
null|null|0x0800|107.170.224.8|192.168.1.240|17|123|59370|0|23|bc332d3d81f14a98|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|34097|123|0|23|8cbcc346c5685ba7|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|36362|0|23|4dfc445786f8a524|23,,
null|null|0x0800|192.168.1.240|129.6.15.30|17|50482|123|0|23|b2fc6d59161d2623|23,,
null|null|0x0800|192.168.1.240|206.108.0.131|17|33015|123|0|23|cd997b114782e81c|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|54771|0|23|1d7c534c6a1dbcba|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|45093|123|0|23|90a2de754381512b|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|49930|123|0|23|47fff025bc3aebdc|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|53443|0|23|04cd4a124aa26503|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|59180|0|23|b6c70d2ebdc060c7|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|56173|123|0|23|18afa3e3c9556af1|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|58472|123|0|23|994b9571ca851af8|23,,
null|null|0x0800|132.163.4.101|192.168.1.240|17|123|52121|0|23|d8f0eae24c377b3f|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|55079|0|23|c54fac688d2a67aa|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|37684|0|23|e3dbb6d45907c5ea|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|55075|0|23|875540ce2547890e|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|50641|0|23|7f22f7e5586f0ae8|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|36627|123|0|23|923f960c5890b26c|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|39256|123|0|23|128160c216924603|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|46818|123|0|23|1827298d294d73f8|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|38549|0|23|ffd310bd20bd120d|23,,
null|null|0x0800|192.168.1.240|206.108.0.132|17|33170|123|0|23|c8689cb4706fc834|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|58562|123|0|23|000a642c19f6efb6|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|44738|0|23|1445213ea0843c00|23,,
null|null|0x0800|192.168.1.240|132.163.4.101|17|49127|123|0|23|6881e417a1c23e3e|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|60638|0|23|757da3b10c615125|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|52407|123|0|23|4a484b81fe1980f5|23,,
null|null|0x0800|71.252.219.43|192.168.1.240|17|123|48215|0|23|46d21bdeeed4dfed|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|41563|123|0|23|ad63457e4e5941d4|23,,
null|null|0x0800|72.21.192.213|192.168.1.240|17|123|52183|0|23|92608f5e6277809c|23,,
null|null|0x0800|192.168.1.240|208.75.88.4|17|50432|123|0|23|75de341cb7a4207a|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|48586|0|23|f0948ebd06887602|23,,
null|null|0x0800|192.168.1.240|208.75.89.4|17|36951|123|0|23|a9530d0201d7d4ce|23,,
null|null|0x0800|192.168.1.240|131.107.13.100|17|54096|123|0|23|8d99272626ec7183|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|38887|123|0|23|76ad3d681752afda|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|40718|123|0|23|708ab6088a415b61|23,,
null|null|0x0800|192.168.1.240|72.21.192.213|17|54738|123|0|23|3b421a577601bf22|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|47662|123|0|23|dc480226c4b3e651|23,,
null|null|0x0800|129.6.15.30|192.168.1.240|17|123|60202|0|23|0f6a5814e60af73a|23,,
null|null|0x0800|173.71.69.90|192.168.1.240|17|123|39173|0|23|d4ce3471404eea1e|23,,
null|null|0x0800|206.108.0.131|192.168.1.240|17|123|60227|0|23|30fa6bf396a72b60|23,,
null|null|0x0800|207.171.178.6|192.168.1.240|17|123|48289|0|23|e4aeffa7327c1c5e|23,,
null|null|0x0800|192.168.1.240|207.171.178.6|17|59412|123|0|23|36adc40d980666d9|23,,
null|null|0x0800|206.108.0.132|192.168.1.240|17|123|52880|0|23|e0ea745a9bfca7e3|23,,
null|null|0x0800|97.107.128.58|192.168.1.240|17|123|46448|0|23|bc87e972543b0689|23,,
