srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47903,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,49103,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51164,dns,dns|,2,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40776,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,49101,http,http|,2,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,55626,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,55759,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,42712,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58774,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,34674,80,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39720,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43557,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,57443,80,http,http|,3,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,36816,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,44756,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33210,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51172,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,35740,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51171,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33343,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,59803,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,57539,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58773,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,34675,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47921,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47920,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59903,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56295,http,http|,2,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,44250,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58640,80,http,http|,4,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,51087,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43423,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43556,80,http,http|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,36815,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,58602,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33344,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,57442,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59901,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,40423,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47926,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,45581,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,44757,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47929,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,53137,80,http,http|,3,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,57538,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60909,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,57403,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40739,http,http|,2,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,34676,80,http,http|,4,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,44384,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,38416,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47930,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,38413,http,http|,2,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59913,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,38412,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39743,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,52723,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,38415,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,38414,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,54201,80,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39745,http,http|,2,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,34410,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,56205,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,58868,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,58735,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,56246,80,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39742,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39741,http,http|,2,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,33345,80,http,http|,6,4
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51192,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40744,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40742,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47935,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,59805,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,57537,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47938,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51196,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47939,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,51195,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,44754,80,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40729,http,http|,2,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40728,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46611,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46610,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47941,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46612,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59925,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,52711,http,http|,2,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,51089,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59928,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43558,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,53351,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,56247,80,http,http|,3,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,58866,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33213,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,32894,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46615,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,43180,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,40733,http,http|,2,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,44755,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33390,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,59939,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47945,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46619,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,57669,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33391,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,37044,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33392,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,37177,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,53354,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,39926,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,53221,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58778,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,59711,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,53267,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,37043,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,44739,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,33472,80,http,http|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,44606,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,37176,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58644,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,40440,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,55885,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,45805,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,36810,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58777,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,34671,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,58511,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,59712,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33375,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33376,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42822,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33374,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59940,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58612,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59945,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,43186,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33377,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58613,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,55886,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,53266,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,33473,80,http,http|,4,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,33340,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60927,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46642,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,40441,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47976,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,52025,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,54688,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,56209,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,54596,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,53223,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,39928,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,45806,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34695,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33365,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,40557,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,44608,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42821,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33369,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,43185,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34697,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33367,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,53265,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47979,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,44758,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33341,80,http,http|,4,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,37174,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33361,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,59842,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33474,80,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39719,http,http|,2,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,39718,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,41889,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,40442,80,http,http|,1,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,53397,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,54595,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,54462,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33359,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,55883,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,58779,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,59843,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42953,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,59710,80,http,http|,1,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,33342,80,http,http|,1,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,55012,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,57675,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55135,http,http|,2,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56467,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55134,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56468,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56469,http,http|,2,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,54913,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47872,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,53740,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46544,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,53873,80,http,http|,4,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,55145,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59859,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34558,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34559,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,34690,80,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55139,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,57794,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55138,http,http|,3,4
null,null,0x0800,192.168.1.166,192.168.1.1,17,45800,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55137,http,http|,4,4
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55136,http,http|,2,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,49023,80,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60851,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,52675,80,http,http|,1,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44488,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,35882,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,35881,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,35888,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60855,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34557,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,35886,dns,dns|,2,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,52542,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,58873,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,34555,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,56476,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,33224,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,44602,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60856,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42338,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44487,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,45221,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,33467,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46551,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,57789,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46554,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47882,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46553,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,45225,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,56370,80,http,http|,1,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,45227,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,47886,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,41141,80,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,57780,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56450,http,http|,2,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,52517,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58530,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44478,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44477,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59864,dns,dns|,2,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,49024,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59863,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58534,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58535,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,56477,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,52541,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,52674,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46559,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60846,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42337,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33360,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,42204,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44476,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46563,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,51474,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46565,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,57540,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,56371,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43672,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46566,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,51341,80,http,http|,3,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,36093,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46569,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,41142,80,http,http|,1,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56481,http,http|,2,3
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56482,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,43401,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,38494,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46560,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59873,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,50276,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,50143,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,50010,80,http,http|,3,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,55040,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,52673,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,58547,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33361,80,http,http|,1,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60878,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59871,dns,dns|,3,3
null,null,0x0800,192.168.1.166,192.168.1.1,17,40905,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,51475,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,33465,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55141,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,55277,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,55140,http,http|,3,4
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56470,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,52519,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,34560,80,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,56471,http,http|,2,3
null,null,0x0800,192.168.1.166,89.30.121.150,6,41143,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,56475,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59884,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59883,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,57223,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,52672,80,http,http|,1,2
null,null,0x0800,192.168.1.166,89.30.121.150,6,42473,80,http,http|,3,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60864,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,50277,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,55041,80,http,http|,1,2
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,60863,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,39560,53,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,43162,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44494,http,http|,2,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44493,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44496,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,33362,80,http,http|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44495,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59881,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,57220,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,40906,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,33595,53,dns,dns|,2,2
null,null,0x0800,192.168.1.166,192.168.1.1,17,55016,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,46588,dns,dns|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,44730,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,41144,80,http,http|,1,1
null,null,0x0800,192.168.1.166,192.168.1.1,17,34793,53,dns,dns|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,41277,80,http,http|,1,1
null,null,0x0800,192.168.1.166,89.30.121.150,6,43541,80,http,http|,3,2
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,45776,http,http|,2,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,44445,http,http|,2,3
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,57233,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59894,dns,dns|,1,1
null,null,0x0800,89.30.121.150,192.168.1.166,6,80,45775,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.166,17,53,59897,dns,dns|,1,1
