srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|server|response-version|response phrase|status code,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54170|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37325|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54172|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54171|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54174|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54173|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55489|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55488|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55590|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55490|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37324|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55492|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55491|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54167|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54166|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41305|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41306|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41303|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38037|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41304|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41301|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36120|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36121|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58080|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|41300|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38032|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40853|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38031|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40852|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40855|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40854|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38036|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38035|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59071|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59070|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38034|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|40851|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59069|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59068|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59067|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59066|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|38033|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57954|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57955|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57953|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57958|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42395|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57959|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57956|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57957|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|54600|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49431|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57960|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57950|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|57951|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55357|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55359|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55360|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55362|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55361|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55364|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55363|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|55365|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55580|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54070|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54073|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54072|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54075|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54074|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54076|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54062|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54061|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54064|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|54063|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55577|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60078|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55576|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55579|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55578|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60917|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60916|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43950|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|55575|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60918|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49433|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53661|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49432|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53662|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49435|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58079|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49434|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58077|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58078|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58075|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53660|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|58076|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37307|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53657|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42256|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42389|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38285|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38286|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38284|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38282|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42254|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42387|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38289|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38287|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38288|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53659|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|38290|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42255|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39966|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34749|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42253|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34750|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34752|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34751|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42250|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37309|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60081|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42251|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53656|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60080|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60083|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37432|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39962|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37431|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60082|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39963|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34801|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33426|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33427|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33428|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33429|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34754|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33422|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34753|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33423|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34756|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34755|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33425|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60085|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37430|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39964|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34804|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33430|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60084|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39965|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34803|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60920|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34806|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58779|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58778|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58777|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60086|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34805|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58780|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60922|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39960|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58772|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34808|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58776|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58775|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58774|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60921|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39961|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37433|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34807|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60924|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52803|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43944|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35293|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49429|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|60923|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52804|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43943|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|49428|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52805|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35291|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52806|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43941|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35292|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53297|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53298|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52801|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|34800|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|52802|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50187|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42393|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53782|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39340|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42394|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53783|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39341|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42391|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39342|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53784|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42392|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43949|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|39343|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43948|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50010|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|42390|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43947|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35290|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43946|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53780|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51329|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51327|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|43945|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|50188|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53781|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50009|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50008|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50007|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50006|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50005|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50003|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50002|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51333|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51332|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51331|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|51330|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53778|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36118|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36119|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33300|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|47010|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34604|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34603|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34606|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34605|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34600|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34602|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34601|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|47011|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53293|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37311|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35047|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59946|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59945|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59944|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59949|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59948|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|59947|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53294|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|37310|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35048|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33301|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53295|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46620|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46621|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46615|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46617|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46618|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35045|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34642|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46619|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34648|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34647|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34644|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34646|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|34645|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53296|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46622|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46623|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|35046|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58669|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58668|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58667|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|36116|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58670|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.239|192.168.1.159|6|53290|80|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58666|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58664|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58647|null|HTTP/1.1|OK|200,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58646|null|HTTP/1.1|OK|200,,
