srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,41788,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,29964,3478,none,none,32,0
null,null,0x0800,52.220.78.233,192.168.1.143,6,80,47621,http,http|,1,1
null,null,0x0800,192.168.1.143,52.77.191.7,6,46511,80,http,http|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,31070,31070,none,none,14,0
null,null,0x0800,54.254.170.235,192.168.1.143,6,80,33361,http,http|,1,1
null,null,0x0800,54.179.144.186,192.168.1.143,6,80,52702,http,http|,1,1
null,null,0x0800,192.168.1.143,52.220.78.233,6,43460,80,http,http|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,48013,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53203,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53336,53,dns,dns|,1,1
null,null,0x0800,54.169.40.93,192.168.1.143,6,80,57244,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53469,53,dns,dns|,1,1
null,null,0x0800,52.76.104.38,192.168.1.143,6,80,38167,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,44476,53,dns,dns|,1,1
null,null,0x0800,52.76.46.19,192.168.1.143,17,3478,21443,none,none,2,2
null,null,0x0800,192.168.1.143,192.168.1.1,17,41715,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,24806,3478,none,none,48,0
null,null,0x0800,52.74.174.247,192.168.1.143,6,80,49554,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,54535,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.128.65,6,45507,80,http,http|,1,1
null,null,0x0800,52.76.51.215,192.168.1.143,17,3478,17262,none,none,14,14
null,null,0x0800,192.168.1.143,192.168.1.1,17,54402,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,52005,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,32844,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,29266,3478,none,none,96,0
null,null,0x0800,52.77.49.32,192.168.1.143,6,80,56647,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,43279,53,dns,dns|,1,1
null,null,0x0800,52.74.174.247,192.168.1.143,6,80,48209,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,29963,3478,none,none,2,2
null,null,0x0800,192.168.1.143,52.221.64.209,17,31905,8089,none,none,2,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,55732,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53337,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,46862,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,51904,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.225.231,17,19605,3478,none,none,6,6
null,null,0x0800,192.168.1.143,192.168.1.1,17,41849,53,dns,dns|,1,1
null,null,0x0800,52.221.17.78,192.168.1.143,6,80,39709,http,http|,1,1
null,null,0x0800,52.220.56.22,192.168.1.143,6,80,44248,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,27385,8089,none,none,11,0
null,null,0x0800,192.168.1.143,52.74.73.19,6,35135,80,http,http|,1,1
null,null,0x0800,192.168.1.143,54.254.251.1,6,43104,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,20883,3478,none,none,96,0
null,null,0x0800,54.169.44.255,192.168.1.143,6,80,44074,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,45540,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,24805,3478,none,none,3,3
null,null,0x0800,192.168.1.143,192.168.1.1,17,54401,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,19893,3478,none,none,64,0
null,null,0x0800,192.168.1.143,52.220.255.1,6,53810,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,39529,53,dns,dns|,2,2
null,null,0x0800,52.221.126.58,192.168.1.143,6,80,41655,http,http|,1,1
null,null,0x0800,52.221.220.40,192.168.1.143,17,3478,26913,none,none,4,4
null,null,0x0800,192.168.1.143,54.254.227.152,6,51159,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.27.173,6,39973,80,http,http|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,21707,21707,none,none,21,0
null,null,0x0800,52.74.174.247,192.168.1.143,6,80,49522,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,51903,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.254.170.235,6,46738,80,http,http|,1,1
null,null,0x0800,52.74.117.156,192.168.1.143,6,80,57243,http,http|,1,1
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,52550,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.149.2,6,38546,80,http,http|,1,1
null,null,0x0800,52.74.174.247,192.168.1.143,6,80,36208,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.249.231,6,55708,80,http,http|,1,1
null,null,0x0800,52.76.27.173,192.168.1.143,6,80,53226,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.174.247,6,42497,80,http,http|,1,1
null,null,0x0800,54.255.158.82,192.168.1.143,6,80,58348,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41846,53,dns,dns|,1,1
null,null,0x0800,54.255.155.168,192.168.1.143,6,80,56447,http,http|,1,1
null,null,0x0800,192.168.1.143,52.77.191.7,6,34143,80,http,http|,1,1
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,53888,http,http|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,32272,32272,none,none,62,0
null,null,0x0800,192.168.1.143,192.168.1.240,6,80,35770,http,http|,8,10
null,null,0x0800,192.168.1.143,52.221.220.40,17,16891,3478,none,none,1,1
null,null,0x0800,192.168.1.143,52.74.73.19,6,41056,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,56930,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.255.158.82,6,40830,80,http,http|,1,1
null,null,0x0800,52.74.73.19,192.168.1.143,6,80,55249,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,40517,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,43275,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.117.156,6,39231,80,http,http|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,51670,http,http|,1,1
null,null,0x0800,52.74.73.19,192.168.1.143,6,80,43272,http,http|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,18426,18426,none,none,14,0
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,52564,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,27699,3478,none,none,4,4
null,null,0x0800,52.77.15.95,192.168.1.143,6,80,39179,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,26052,8089,none,none,6,0
null,null,0x0800,52.74.174.247,192.168.1.143,6,80,49519,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41847,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,27711,3478,none,none,144,0
null,null,0x0800,192.168.1.143,52.76.40.177,17,17714,3478,none,none,5,5
null,null,0x0800,192.168.1.143,52.76.46.19,17,32549,8089,none,none,6,0
null,null,0x0800,52.74.219.43,192.168.1.143,6,80,35641,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,54403,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,32978,53,dns,dns|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,54878,http,http|,1,1
null,null,0x0800,54.254.170.235,192.168.1.143,6,80,33333,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.93.148,6,41351,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,43143,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,56931,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,39789,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,32523,3478,none,none,208,0
null,null,0x0800,192.168.1.143,52.76.46.19,17,17055,8089,none,none,5,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,52000,53,dns,dns|,1,1
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,38265,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,55995,53,dns,dns|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,41505,http,http|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,41506,http,http|,1,1
null,null,0x0800,52.220.147.223,192.168.1.143,6,80,47617,http,http|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,51623,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,27710,3478,none,none,9,9
null,null,0x0800,192.168.1.143,52.221.64.209,17,25672,8089,none,none,3,0
null,null,0x0800,192.168.1.143,52.76.46.19,17,18847,3478,none,none,48,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,52267,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41711,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,47097,53,dns,dns|,2,2
null,null,0x0800,192.168.1.143,192.168.1.1,17,49494,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,59023,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,32522,3478,none,none,13,13
null,null,0x0800,192.168.1.143,192.168.1.1,17,53466,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.251.136.150,6,49781,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,50482,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.220.255.1,6,46957,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53333,53,dns,dns|,1,1
null,null,0x0800,52.74.225.231,192.168.1.143,17,3478,17341,none,none,12,12
null,null,0x0800,52.76.104.38,192.168.1.143,6,80,39446,http,http|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,42846,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,26230,3478,none,none,112,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,46867,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,18387,8089,none,none,1,0
null,null,0x0800,192.168.1.143,52.221.64.209,17,17103,3478,none,none,64,0
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56092,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,32847,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.104.38,6,51492,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56093,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56090,dns,dns|,1,1
null,null,0x0800,52.76.46.19,192.168.1.143,17,3478,32144,none,none,9,9
null,null,0x0800,192.168.1.143,192.168.1.1,17,47098,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41712,53,dns,dns|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,49307,http,http|,1,1
null,null,0x0800,52.220.56.22,192.168.1.143,6,80,57579,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.117.156,6,58423,80,http,http|,1,1
null,null,0x0800,192.168.1.143,54.179.144.186,6,46272,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53467,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.77.191.7,6,41131,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,51907,53,dns,dns|,2,2
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,42856,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,48165,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.117.156,6,50416,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,40514,53,dns,dns|,1,1
null,null,0x0800,52.74.117.156,192.168.1.143,6,80,59861,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,46868,53,dns,dns|,2,2
null,null,0x0800,192.168.1.143,52.76.40.177,17,21583,3478,none,none,2,2
null,null,0x0800,54.255.158.82,192.168.1.143,6,80,35679,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56088,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53200,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,19767,3478,none,none,32,0
null,null,0x0800,52.220.78.233,192.168.1.143,6,80,47650,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,52003,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,54799,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.220.56.22,6,38298,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,54400,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.220.147.223,6,52339,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.12.125,6,52502,80,http,http|,1,1
null,null,0x0800,54.254.251.1,192.168.1.143,6,80,45638,http,http|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,48000,http,http|,1,1
null,null,0x0800,54.169.40.93,192.168.1.143,6,80,35882,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,43271,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,50480,53,dns,dns|,1,1
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,52520,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53335,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44091,dns,dns|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,51636,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.219.43,6,55644,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44090,dns,dns|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,50306,http,http|,1,1
null,null,0x0800,52.220.82.120,192.168.1.143,6,80,34771,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,55863,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,47400,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.27.173,6,36119,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,48031,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44093,dns,dns|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,42868,http,http|,1,1
null,null,0x0800,54.254.250.149,192.168.1.143,6,50443,46390,tls,tls|,8,8
null,null,0x0800,192.168.1.143,52.221.128.65,6,51783,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.46.19,17,24620,8089,none,none,6,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,55862,53,dns,dns|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,29265,none,none,3,3
null,null,0x0800,192.168.1.143,192.168.1.1,17,32849,53,dns,dns|,1,1
null,null,0x0800,54.254.251.1,192.168.1.143,6,80,58935,http,http|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,54832,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,54798,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56071,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41843,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41710,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.220.255.1,6,45628,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.127.70,6,57477,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,58847,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44087,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,44829,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,47802,53,dns,dns|,2,2
null,null,0x0800,192.168.1.143,52.76.46.19,17,20417,3478,none,none,64,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,40641,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44085,dns,dns|,2,2
null,null,0x0800,192.168.1.143,52.221.220.40,17,23719,3478,none,none,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,58921,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,59079,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44082,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.220.40,17,23492,3478,none,none,2,2
null,null,0x0800,52.77.49.32,192.168.1.143,6,80,55393,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56068,dns,dns|,1,1
null,null,0x0800,54.255.158.82,192.168.1.143,6,80,35616,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57399,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.220.40,17,16768,3478,none,none,4,4
null,null,0x0800,192.168.1.143,192.168.1.1,17,39041,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57397,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,39174,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,32278,32278,none,none,21,0
null,null,0x0800,192.168.1.143,52.74.73.19,6,37791,80,http,http|,1,1
null,null,0x0800,52.220.78.233,192.168.1.143,6,80,52135,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53593,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57391,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41973,53,dns,dns|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,17262,none,none,3,3
null,null,0x0800,192.168.1.143,192.168.1.1,17,48166,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.148.203,6,43188,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,56316,53,dns,dns|,2,2
null,null,0x0800,192.168.1.143,54.254.251.1,6,41456,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,52396,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.73.19,6,57823,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.77.191.7,6,50126,80,http,http|,1,1
null,null,0x0800,52.77.109.183,192.168.1.143,6,80,51296,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.174.247,6,47877,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.77.109.183,6,58971,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44073,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,48033,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56057,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,31064,8089,none,none,1,0
null,null,0x0800,52.221.128.65,192.168.1.143,6,80,37621,http,http|,1,1
null,null,0x0800,192.168.1.143,52.220.239.112,6,33843,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56058,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,38941,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.251.136.150,6,41292,80,http,http|,1,1
null,null,0x0800,52.74.73.19,192.168.1.143,6,80,57859,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57383,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56052,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57384,dns,dns|,1,1
null,null,0x0800,52.76.210.178,192.168.1.143,6,80,40807,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44067,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,38181,80,http,http|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,20882,none,none,6,6
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44066,dns,dns|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,28462,28462,none,none,55,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,58978,53,dns,dns|,1,1
null,null,0x0800,52.74.117.156,192.168.1.143,6,80,60814,http,http|,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,35423,80,http,http|,1,1
null,null,0x0800,54.169.44.255,192.168.1.143,6,80,57315,http,http|,1,1
null,null,0x0800,192.168.1.143,54.254.251.1,6,41457,80,http,http|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,19892,none,none,4,4
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,45390,dns,dns|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,51603,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,40643,53,dns,dns|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,31534,none,none,2,2
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,39955,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.64.209,17,25670,8089,none,none,5,0
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57376,dns,dns|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,42807,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56045,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.40.177,17,32144,3478,none,none,9,9
null,null,0x0800,192.168.1.143,192.168.1.1,17,39172,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.73.19,6,51119,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57375,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,49101,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.51.215,17,29985,8089,none,none,6,0
null,null,0x0800,52.221.220.40,192.168.1.143,17,3478,25670,none,none,5,5
null,null,0x0800,52.220.147.223,192.168.1.143,6,80,45016,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56048,dns,dns|,1,1
null,null,0x0800,52.221.220.40,192.168.1.143,17,3478,25672,none,none,4,4
null,null,0x0800,54.254.170.235,192.168.1.143,6,80,53718,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56040,dns,dns|,1,1
null,null,0x0800,52.221.64.209,192.168.1.143,17,3478,20894,none,none,3,3
null,null,0x0800,192.168.1.143,192.168.1.1,17,58979,53,dns,dns|,2,2
null,null,0x0800,192.168.1.143,192.168.1.1,17,40775,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44057,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,52132,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.179.144.186,6,50767,80,http,http|,1,1
null,null,0x0800,54.169.65.77,192.168.1.143,6,80,42822,http,http|,1,1
null,null,0x0800,52.74.73.19,192.168.1.143,6,80,45855,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,53597,53,dns,dns|,1,1
null,null,0x0800,52.77.191.7,192.168.1.143,6,80,38633,http,http|,1,1
null,null,0x0800,192.168.1.240,192.168.1.143,6,43743,80,http,http|,1,2
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,58697,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.221.220.40,17,31156,3478,none,none,1,1
null,null,0x0800,52.74.117.156,192.168.1.143,6,80,46534,http,http|,1,1
null,null,0x0800,192.168.1.143,52.76.40.177,17,32278,3478,none,none,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,57515,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.169.65.77,6,49576,80,http,http|,1,1
null,null,0x0800,192.168.1.143,54.179.144.186,6,38830,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57367,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,58698,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.104.38,6,55678,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,60925,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,52399,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,41972,53,dns,dns|,1,1
null,null,0x0800,52.221.220.40,192.168.1.143,17,3478,26996,none,none,2,2
null,null,0x0800,192.168.1.143,129.94.5.92,17,26285,26285,none,none,21,0
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57362,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,60924,dns,dns|,1,1
null,null,0x0800,192.168.1.143,54.254.170.235,6,57771,80,http,http|,1,1
null,null,0x0800,192.168.1.143,52.221.220.40,17,18069,3478,none,none,5,5
null,null,0x0800,192.168.1.143,192.168.1.1,17,52391,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,44043,dns,dns|,1,1
null,null,0x0800,52.221.128.65,192.168.1.143,6,80,51979,http,http|,1,1
null,null,0x0800,52.220.147.223,192.168.1.143,6,80,46364,http,http|,1,1
null,null,0x0800,192.168.1.143,52.74.73.19,6,50790,80,http,http|,1,1
null,null,0x0800,52.221.128.65,192.168.1.143,6,80,48329,http,http|,1,1
null,null,0x0800,52.74.117.156,192.168.1.143,6,80,59805,http,http|,1,1
null,null,0x0800,54.254.170.235,192.168.1.143,6,80,40492,http,http|,1,1
null,null,0x0800,192.168.1.143,52.77.191.7,6,35954,80,http,http|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,45377,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.76.51.215,17,17262,8089,none,none,14,0
null,null,0x0800,192.168.1.143,192.168.1.1,17,33693,53,dns,dns|,1,1
null,null,0x0800,192.168.1.143,52.74.73.19,6,38114,80,http,http|,1,1
null,null,0x0800,192.168.1.143,192.168.1.1,17,57511,53,dns,dns|,1,1
null,null,0x0800,52.76.40.177,192.168.1.143,17,3478,22500,none,none,3,3
null,null,0x0800,192.168.1.143,192.168.1.1,17,57778,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,58685,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56024,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,33388,dns,dns|,1,1
null,null,0x0800,192.168.1.143,129.94.5.92,17,30419,30419,none,none,84,0
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,60931,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,56021,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.143,17,53,57352,dns,dns|,1,1
