srcMac, dstMac, ethType, srcIp, dstIp, ipProto, srcPort, dstPort, protocol, allMatches, numPayloadOnePackets, numPayloadTwoPackets
null,null,0x0800,192.168.1.152,52.34.186.24,6,57666,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,8.8.8.8,17,30424,53,dns,dns|,1,1
null,null,0x0800,66.228.42.59,192.168.1.152,17,123,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.152,54.186.151.99,6,40379,8883,tls,tls|,70,119
null,null,0x0800,54.244.22.196,192.168.1.152,6,443,40354,tls,tls|,5,6
null,null,0x0800,192.168.1.152,54.186.151.99,6,47805,8883,tls,tls|,89,168
null,null,0x0800,138.236.128.112,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.152,54.186.151.99,6,40597,8883,tls,tls|,153,270
null,null,0x0800,54.244.22.196,192.168.1.152,6,443,40352,tls,tls|,5,6
null,null,0x0800,192.168.1.152,54.186.151.99,6,40331,8883,tls,tls|,6,4
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30448,dns,dns|,1,1
null,null,0x0800,54.244.22.196,192.168.1.152,6,443,40360,tls,tls|,5,6
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30449,dns,dns|,1,1
null,null,0x0800,54.244.22.196,192.168.1.152,6,443,40361,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40481,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40487,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40488,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40486,tls,tls|,5,6
null,null,0x0800,52.0.56.137,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30440,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30441,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41400,443,tls,tls|,6,5
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30442,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30268,dns,dns|,2,2
null,null,0x0800,192.168.1.152,192.168.1.1,17,30309,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30443,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30269,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30444,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30445,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41533,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,52.34.186.24,6,58952,443,tls,tls|,6,5
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30446,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30447,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.189.54.17,17,123,123,ntp,ntp|,8,8
null,null,0x0800,192.168.1.152,52.34.186.24,6,40564,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,45.114.116.62,17,123,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.152,192.168.1.1,17,30084,53,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30250,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30558,53,dns,dns|,1,1
null,null,0x0800,192.168.1.152,8.8.8.8,17,30207,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30251,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30425,53,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30470,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30252,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30471,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30253,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30472,dns,dns|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,54637,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,54638,tls,tls|,5,6
null,null,0x0800,192.168.1.152,52.34.186.24,6,57669,443,tls,tls|,6,5
null,null,0x0800,159.203.8.72,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.152,67.4.147.175,17,123,123,ntp,ntp|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,54636,tls,tls|,5,6
null,null,0x0800,192.168.1.152,54.186.199.127,6,44228,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,52.34.186.24,6,40479,443,tls,tls|,6,5
null,null,0x0800,52.25.151.38,192.168.1.152,6,443,47807,tls,tls|,6,6
null,null,0x0800,192.168.1.152,52.43.214.158,6,39512,8883,tls,tls|,21,27
null,null,0x0800,54.244.22.196,192.168.1.152,6,443,40350,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40470,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40471,tls,tls|,5,6
null,null,0x0800,193.145.15.15,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30254,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30473,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30255,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30474,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30256,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30475,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41401,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30257,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30476,dns,dns|,1,1
null,null,0x0800,54.191.103.42,192.168.1.152,6,443,54635,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30258,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30477,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41534,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30259,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30478,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30479,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30083,53,dns,dns|,5,5
null,null,0x0800,54.191.103.42,192.168.1.152,6,443,40468,tls,tls|,6,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30426,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30240,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30208,53,dns,dns|,1,1
null,null,0x0800,220.233.156.30,192.168.1.152,17,123,123,ntp,ntp|,5,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30241,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30460,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30242,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30461,dns,dns|,1,1
null,null,0x0800,192.168.1.152,8.8.8.8,17,30559,53,dns,dns|,1,1
null,null,0x0800,52.25.151.38,192.168.1.152,6,443,58946,tls,tls|,6,6
null,null,0x0800,192.168.1.152,54.186.151.99,6,40599,8883,tls,tls|,6,4
null,null,0x0800,192.168.1.152,54.186.151.99,6,40333,8883,tls,tls|,285,550
null,null,0x0800,192.168.1.152,54.186.199.127,6,44227,443,tls,tls|,7,5
null,null,0x0800,192.168.1.152,195.83.66.158,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.152,52.34.186.24,6,41411,443,tls,tls|,6,5
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40462,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40466,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30243,dns,dns|,2,2
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40469,tls,tls|,5,6
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30462,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30244,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30463,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30245,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30464,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30246,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30465,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41402,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30247,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30466,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30248,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30467,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30249,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30468,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30469,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,40459,443,tls,tls|,6,5
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58932,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58933,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58934,tls,tls|,5,6
null,null,0x0800,192.168.1.152,54.244.22.196,6,40326,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30350,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30351,dns,dns|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58930,tls,tls|,5,6
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30352,dns,dns|,1,1
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40626,tls,tls|,38,30
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40625,tls,tls|,84,54
null,null,0x0800,192.168.1.152,8.8.8.8,17,30289,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30156,53,dns,dns|,3,3
null,null,0x0800,192.168.1.152,8.8.8.8,17,30241,53,dns,dns|,2,2
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40621,tls,tls|,4,6
null,null,0x0800,52.32.20.127,192.168.1.152,6,8883,57355,tls,tls|,462,252
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58938,tls,tls|,5,6
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40620,tls,tls|,29,25
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58939,tls,tls|,5,6
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30415,dns,dns|,1,1
null,null,0x0800,192.168.1.152,8.8.8.8,17,30240,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30416,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30417,dns,dns|,1,1
null,null,0x0800,192.168.1.152,150.101.217.196,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.152,54.186.151.99,6,40295,8883,tls,tls|,58,97
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30418,dns,dns|,1,1
null,null,0x0800,198.58.110.84,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30419,dns,dns|,1,1
null,null,0x0800,192.168.1.152,61.216.153.104,17,123,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.152,52.34.186.24,6,40607,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,52.34.186.24,6,41494,443,tls,tls|,6,5
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40629,tls,tls|,10,18
null,null,0x0800,192.168.1.152,54.186.151.99,6,40380,8883,tls,tls|,6,4
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30353,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30354,dns,dns|,1,1
null,null,0x0800,103.226.213.30,192.168.1.152,17,123,123,ntp,ntp|,6,7
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30355,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30410,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30356,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30411,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30357,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.6.160.3,17,123,123,ntp,ntp|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30412,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30439,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30358,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30306,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30413,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30359,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30414,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,40327,443,tls,tls|,6,5
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40630,tls,tls|,512,276
null,null,0x0800,192.168.1.152,52.34.186.24,6,40296,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30340,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30341,dns,dns|,2,2
null,null,0x0800,61.216.153.105,192.168.1.152,17,123,123,ntp,ntp|,9,9
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40636,tls,tls|,86,54
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40635,tls,tls|,129,78
null,null,0x0800,192.168.1.152,8.8.8.8,17,30157,53,dns,dns|,3,3
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40634,tls,tls|,4,6
null,null,0x8100,192.168.1.152,52.43.214.158,6,41391,8883,none,none,1,0
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40632,tls,tls|,4,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30242,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30404,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30405,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30406,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41525,443,tls,tls|,6,5
null,null,0x0800,37.120.178.110,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30407,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.43.214.158,6,30220,8883,tls,tls|,263,508
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30408,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30409,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.34.186.24,6,41493,443,tls,tls|,6,5
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40639,tls,tls|,85,54
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30342,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30343,dns,dns|,2,2
null,null,0x0800,192.168.1.152,52.25.151.38,6,41569,443,tls,tls|,6,6
null,null,0x0800,173.255.215.209,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30344,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30345,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30400,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30346,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30401,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30347,dns,dns|,1,1
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30402,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30438,53,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30348,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30305,53,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30403,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30349,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30080,53,dns,dns|,5,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30330,dns,dns|,2,2
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40604,tls,tls|,230,129
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40603,tls,tls|,152,89
null,null,0x0800,192.168.1.152,8.8.8.8,17,30158,53,dns,dns|,3,3
null,null,0x0800,192.168.1.152,8.8.8.8,17,30243,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30110,53,dns,dns|,4,4
null,null,0x0800,192.168.1.152,216.218.254.202,17,123,123,ntp,ntp|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30339,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30437,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.186.151.99,6,40297,8883,tls,tls|,87,155
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30438,dns,dns|,1,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,41526,443,tls,tls|,6,5
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40393,tls,tls|,5,6
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30439,dns,dns|,1,1
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40609,tls,tls|,84,54
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30331,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30332,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30430,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30333,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30431,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30334,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30432,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30308,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30335,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30433,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30336,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30434,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30337,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30435,dns,dns|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30338,dns,dns|,2,2
null,null,0x0800,8.8.8.8,192.168.1.152,17,53,30436,dns,dns|,1,1
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40616,tls,tls|,139,84
null,null,0x0800,192.168.1.152,8.8.8.8,17,30159,53,dns,dns|,3,3
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40614,tls,tls|,185,107
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40613,tls,tls|,4,6
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40612,tls,tls|,4,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30111,53,dns,dns|,4,4
null,null,0x0800,192.168.1.152,8.8.8.8,17,30244,53,dns,dns|,2,2
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40611,tls,tls|,4,6
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40610,tls,tls|,98,59
null,null,0x0800,192.168.1.152,52.34.186.24,6,57365,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30328,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30329,dns,dns|,2,2
null,null,0x0800,173.255.140.30,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40383,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40388,tls,tls|,5,6
null,null,0x0800,192.168.1.152,52.34.186.24,6,41495,443,tls,tls|,6,5
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40619,tls,tls|,4,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,40386,tls,tls|,5,6
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40617,tls,tls|,119,74
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30320,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30321,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30322,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30323,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30324,dns,dns|,2,2
null,null,0x0800,192.168.1.152,192.168.1.1,17,30307,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30325,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30326,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30327,dns,dns|,2,2
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40663,tls,tls|,4,6
null,null,0x0800,52.25.151.38,192.168.1.152,6,443,54634,tls,tls|,5,6
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40662,tls,tls|,4,6
null,null,0x0800,204.2.134.163,192.168.1.152,17,123,123,ntp,ntp|,3,3
null,null,0x0800,192.168.1.152,52.25.151.38,6,41439,443,tls,tls|,6,6
null,null,0x0800,192.168.1.152,192.36.143.130,17,123,123,ntp,ntp|,1,1
null,null,0x0800,54.186.151.99,192.168.1.152,6,8883,40540,tls,tls|,568,314
null,null,0x0800,192.168.1.152,8.8.8.8,17,30245,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30112,53,dns,dns|,4,4
null,null,0x0800,192.168.1.152,8.8.8.8,17,30330,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30317,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30318,dns,dns|,2,2
null,null,0x0800,192.168.1.152,192.168.1.1,17,30435,53,dns,dns|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30568,53,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.34.186.24,6,41498,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,52.34.186.24,6,57452,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,192.168.1.1,17,30302,53,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30319,dns,dns|,2,2
null,null,0x0800,192.168.1.152,97.107.128.58,17,123,123,ntp,ntp|,7,7
null,null,0x0800,192.168.1.152,54.244.22.196,6,41528,443,tls,tls|,6,5
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30310,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30311,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30312,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30313,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30314,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30315,dns,dns|,2,2
null,null,0x0800,54.186.151.99,192.168.1.152,6,8883,40539,tls,tls|,241,139
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30316,dns,dns|,2,2
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58965,tls,tls|,5,6
null,null,0x0800,213.206.164.3,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58967,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58968,tls,tls|,5,6
null,null,0x0800,192.168.1.152,52.33.10.135,6,33491,443,tls,tls|,6,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58961,tls,tls|,5,6
null,null,0x0800,110.142.45.122,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58962,tls,tls|,5,6
null,null,0x0800,52.34.186.24,192.168.1.152,6,443,58963,tls,tls|,5,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30113,53,dns,dns|,4,4
null,null,0x0800,192.168.1.152,8.8.8.8,17,30246,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,8.8.8.8,17,30331,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,168.63.242.24,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.152,192.168.1.1,17,30567,53,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.34.186.24,6,57451,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,192.168.1.1,17,30434,53,dns,dns|,1,1
null,null,0x0800,192.168.1.152,52.34.186.24,6,41497,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,192.168.1.1,17,30301,53,dns,dns|,2,2
null,null,0x0800,192.168.1.152,89.111.54.85,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30300,dns,dns|,2,2
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30303,dns,dns|,2,2
null,null,0x0800,59.167.170.228,192.168.1.152,17,123,123,ntp,ntp|,1,1
null,null,0x0800,192.168.1.1,192.168.1.152,17,53,30304,dns,dns|,2,2
null,null,0x0800,192.168.1.152,103.236.162.131,17,123,123,ntp,ntp|,2,1
null,null,0x0800,192.168.1.152,54.244.22.196,6,57391,443,tls,tls|,6,5
null,null,0x0800,192.168.1.152,8.8.8.8,17,30247,53,dns,dns|,2,2
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40649,tls,tls|,4,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30114,53,dns,dns|,4,4
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40647,tls,tls|,154,90
null,null,0x0800,54.186.151.99,192.168.1.152,6,8883,40561,tls,tls|,4,6
null,null,0x0800,192.168.1.152,8.8.8.8,17,30550,53,dns,dns|,1,1
null,null,0x0800,52.11.174.245,192.168.1.152,6,8883,40644,tls,tls|,85,54
