srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|method|host|request-version|uri|user-agent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37766|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35102|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36436|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37767|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35105|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36433|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37764|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35104|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36434|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37765|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36431|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37762|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35907|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36432|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37763|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35101|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37760|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35100|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36430|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37761|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39117|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37770|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36138|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36005|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37592|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34708|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35118|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35117|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36448|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37779|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35119|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36449|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35114|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36446|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37777|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35113|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36447|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37778|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35116|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36444|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37775|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38790|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35115|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36445|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37776|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35110|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36442|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37773|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36443|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37774|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35906|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35112|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36440|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37771|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39116|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|35111|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36441|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37772|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39249|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36004|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36137|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37593|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37460|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34707|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37594|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38791|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39119|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35905|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35904|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36136|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36003|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36269|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38793|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37461|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34706|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34839|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37595|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37462|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38792|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39118|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35903|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36135|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36268|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36002|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38661|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38794|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34838|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34705|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37728|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37729|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37463|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37726|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37727|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37724|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37596|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37725|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38660|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36267|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35902|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/event|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38795|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36134|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36001|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38662|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34704|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34837|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36408|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37739|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36409|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36406|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37737|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36407|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37738|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35069|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37597|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36404|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37735|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37464|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36405|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37736|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36402|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37733|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36403|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37734|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36400|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37731|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|36401|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37732|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|89.30.121.150|192.168.1.156|6|80|37730|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36278|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35913|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38542|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38675|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36145|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36012|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34715|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34848|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37477|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37211|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38676|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35912|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36011|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38543|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38410|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36144|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36277|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34847|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37478|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34714|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37212|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35079|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38544|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38677|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35911|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36143|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38411|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36010|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36276|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35078|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/activity|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34713|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37213|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34846|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34979|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37479|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|39610|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38678|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/once?action=get|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38545|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38412|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35910|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36142|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36275|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34978|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|35077|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34845|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|37214|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|34712|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/v2/measure|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|36141|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38546|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/maint|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38679|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=new|Withings UserAgent,,
null|null|0x0800|192.168.1.156|89.30.121.150|6|38413|80|POST|scalews.withings.net|HTTP/1.1| /cgi-bin/session?action=delete|Withings UserAgent,,
